Pesticide Code,Commodity Code,EPA Tolerance Value,pp_,Note,Comment
AMZ,CB,NT,M,,
AMZ,CS,NT,M,,
AMZ,ST,NT,M,,
ANA,CB,NT,M,,
ANA,CS,NT,M,,
ANA,ST,NT,M,,
ANB,CB,NT,M,,
ANB,CS,NT,M,,
ANB,ST,NT,M,,
ANC,CB,NT,M,,
ANC,CS,NT,M,,
ANC,ST,NT,M,,
AND,CB,NT,M,,
AND,CS,NT,M,,
AND,ST,NT,M,,
B07,BB,0.15,M,,
B07,BN,NT,M,,
B07,BZ,0.15,M,,
B07,CB,0.05,M,,
B07,CH,NT,M,,
B07,CS,0.05,M,,
B07,CZ,NT,M,,
B07,ST,6.25,M,,
B09,BB,NT,M,,
B09,BZ,NT,M,,
B09,CB,NT,M,,
B09,CE,NT,M,,
B09,CS,NT,M,,
B09,SS,NT,M,,
B09,ST,NT,M,,
B09,YF,NT,M,,
B10,AP,0.4,M,,
B10,BB,6,M,,
B10,BN,NT,M,,
B10,BR,NT,M,,
B10,BZ,6,M,,
B10,CB,0.1,M,,Regional Tolerance
B10,CE,NT,M,,
B10,CH,1.0,M,,
B10,CS,0.1,M,,Regional Tolerance
B10,CZ,1.0,M,,
B10,FS,NA,M,,
B10,GB,0.3,M,,
B10,GJ,1,M,,
B10,NE,1.0,M,,
B10,OA,NT,M,,
B10,PC,1.0,M,,
B10,RI,NT,M,,
B10,SS,NT,M,,
B10,ST,6,M,,
B10,WM,NT,M,,
B10,YF,NT,M,,
B12,AP,NT,M,,
B12,FS,NA,M,,
B12,GJ,NT,M,,
B12,WM,NT,M,,
B13,AP,0.01,M,,All Food/Feed Commodities Tole
B13,BB,0.01,M,,Food/Feed Tolerance unless cov
B13,BN,0.01,M,,Food/Feed Tolerance unless cov
B13,BR,0.01,M,,Food/Feed Tolerance unless cov
B13,BZ,0.01,M,,Food/Feed Tolerance unless cov
B13,CB,0.01,M,,All Food/Feed Commodities Tole
B13,CE,0.01,M,,Food/Feed Tolerance unless cov
B13,CH,0.01,M,,Food/Feed Tolerance unless cov
B13,CR,0.01,M,,Food/Feed Tolerance unless cov
B13,CS,0.01,M,,All Food/Feed Commodities Tole
B13,CZ,0.01,M,,Food/Feed Tolerance unless cov
B13,DF,0.01,M,,Food/Feed Tolerance unless cov
B13,FS,0.01,M,,Food/Feed Tolerance unless cov
B13,GB,0.01,M,,Food/Feed Tolerance unless cov
B13,GC,0.01,M,,Food/Feed Tolerance unless cov
B13,GJ,0.01,M,,Food/Feed Tolerance unless cov
B13,GZ,0.01,M,,Food/Feed Tolerance unless cov
B13,NE,0.01,M,,Food/Feed Tolerance unless cov
B13,OA,0.01,M,,All Food/Feed Commodities Tole
B13,PC,0.01,M,,Food/Feed Tolerance unless cov
B13,RI,0.01,M,,All Food/Feed Commodities Tole
B13,SS,0.01,M,,Food/Feed Tolerance unless cov
B13,ST,0.01,M,,All Food/Feed Commodities Tole
B13,TO,1.0,M,,
B13,WM,0.01,M,,All Food/Feed Commodities Tole
B16,AP,14,M,,Pre and Postharvest Applicatio
B16,BB,3.0,M,,
B16,BN,0.10,M,,
B16,BR,NT,M,,
B16,BZ,3.0,M,,
B16,CB,NT,M,,
B16,CE,NT,M,,
B16,CH,10,M,,
B16,CS,NT,M,,
B16,CZ,10,M,,
B16,DF,0.05,M,,
B16,FS,NA,M,,
B16,GB,NT,M,,
B16,GC,NT,M,,
B16,GJ,5.0,M,,
B16,GZ,NT,M,,
B16,NE,10,M,,
B16,PC,10,M,,
B16,SS,NT,M,,
B16,ST,3.0,M,,
B16,TO,0.50,M,,
B16,WM,NT,M,,
B16,YF,NT,M,,
B20,BB,NT,M,,
B20,BZ,NT,M,,
B20,CB,NT,M,,
B20,CE,NT,M,,
B20,CS,NT,M,,
B20,SS,NT,M,,
B20,ST,NT,M,,
B20,YF,NT,M,,
B21,AP,0.10,M,,
B21,BB,0.10,M,,
B21,BN,0.20,M,,
B21,BR,0.10,M,,
B21,BZ,0.10,M,,
B21,CB,0.10,M,,
B21,CE,0.10,M,,
B21,CH,0.10,M,,
B21,CR,0.10,M,,
B21,CS,0.10,M,,
B21,CZ,0.10,M,,
B21,DF,0.05,M,,
B21,FS,0.30,M,,
B21,GB,0.10,M,,
B21,GC,0.10,M,,
B21,GJ,0.10,M,,
B21,GZ,0.10,M,,
B21,NE,0.10,M,,
B21,OA,0.10,M,,
B21,PC,0.10,M,,
B21,RI,0.10,M,,
B21,SS,0.10,M,,
B21,ST,0.10,M,,
B21,TO,0.10,M,,
B21,WM,0.10,M,,
B21,YF,0.10,M,,
B22,AP,1.7,M,,
B22,BB,3.0,M,,
B22,BN,NT,M,,
B22,BR,1.0,M,,
B22,BZ,3.0,M,,
B22,CB,NT,M,,
B22,CE,30,M,,
B22,CH,2.0,M,,
B22,CR,0.75,M,,
B22,CS,NT,M,,
B22,CZ,2.0,M,,
B22,GB,0.6,M,,
B22,GJ,3.0,M,,
B22,NE,2.0,M,,
B22,PC,2.0,M,,
B22,SS,0.70,M,,
B22,ST,5.0,M,,
B22,WM,0.70,M,,
B22,YF,0.6,M,,
B23,AP,5.0,M,,
B23,BB,2.0,M,,
B23,BN,NT,M,,
B23,BR,2.0,M,,
B23,BZ,2.0,M,,
B23,CB,0.02,M,,
B23,CE,15,M,,
B23,CH,5.0,M,,
B23,CR,0.75,M,,
B23,CS,0.02,M,,
B23,CZ,5.0,M,,
B23,DF,0.01,M,,
B23,FS,NA,M,,
B23,GB,0.4,M,,
B23,GC,0.4,M,,
B23,GJ,2.0,M,,
B23,GZ,0.4,M,,
B23,NE,5.0,M,,
B23,PC,5.0,M,,
B23,SS,0.45,M,,
B23,ST,3.0,M,,
B23,TO,5.0,M,,
B23,WM,0.03,M,,
B23,YF,0.4,M,,
B24,AP,0.20,M,,
B24,BB,1.0,M,,
B24,BN,0.20,M,,
B24,BR,0.70,M,,
B24,BZ,1.0,M,,
B24,CB,1.1,M,,
B24,CE,3.0,M,,
B24,CH,1.0,M,,
B24,CR,0.15,M,,
B24,CS,1.1,M,,
B24,CZ,1.0,M,,
B24,DF,0.10,M,,Food/Feed Tolerance unless cov
B24,FS,0.10,M,,Food/Feed Tolerance unless cov
B24,GB,0.20,M,,
B24,GC,0.20,M,,
B24,GJ,2.5,M,,
B24,GZ,0.20,M,,
B24,NE,1.0,M,,
B24,OA,1.1,M,,
B24,PC,1.0,M,,
B24,RI,1.1,M,,
B24,SS,0.10,M,,
B24,ST,0.30,M,,
B24,TO,0.80,M,,
B24,WM,0.10,M,,
B24,YF,0.20,M,,
B26,AP,NT,M,,
B26,BB,NT,M,,
B26,BN,NT,M,,
B26,BR,NT,M,,
B26,BZ,NT,M,,
B26,CB,0.05,M,,
B26,CE,NT,M,,
B26,CH,NT,M,,
B26,CR,NT,M,,
B26,CS,0.05,M,,
B26,CZ,NT,M,,
B26,DF,NT,M,,
B26,FS,NA,M,,
B26,GB,NT,M,,
B26,GC,NT,M,,
B26,GJ,NT,M,,
B26,GZ,NT,M,,
B26,NE,NT,M,,
B26,OA,NT,M,,
B26,PC,NT,M,,
B26,RI,NT,M,,
B26,SS,NT,M,,
B26,ST,NT,M,,
B26,TO,NT,M,,
B26,WM,NT,M,,
B26,YF,NT,M,,
B28,BB,NT,M,,
B28,BZ,NT,M,,
B28,CB,0.01,M,,
B28,CE,NT,M,,
B28,CS,0.01,M,,
B28,SS,NT,M,,
B28,ST,5.0,M,,Post-harvest Application
B28,YF,0.1,M,,
B30,BB,NT,M,,
B30,BZ,NT,M,,
B30,CB,0.05,M,,
B30,CE,NT,M,,
B30,CS,0.05,M,,
B30,OA,0.1,M,,
B30,SS,NT,M,,
B30,ST,NT,M,,
B30,YF,0.1,M,,
B32,BB,0.01,M,,
B32,BZ,0.01,M,,
B32,CB,NT,M,,
B32,CE,NT,M,,
B32,CS,NT,M,,
B32,NE,NT,M,,
B32,PC,NT,M,,
B32,SS,NT,M,,
B32,ST,NT,M,,
B32,YF,NT,M,,
B41,AP,NT,M,,
B41,BB,5.0,M,,
B41,BN,NT,M,,
B41,BZ,5.0,M,,
B41,CB,NT,M,,
B41,CE,NT,M,,
B41,CH,10.0,M,,Post-harvest Application
B41,CS,NT,M,,
B41,CZ,10.0,M,,Post-harvest Application
B41,DF,NT,M,,
B41,FS,NA,M,,
B41,GB,NT,M,,
B41,GC,NT,M,,
B41,GJ,4.0,M,,
B41,GZ,NT,M,,
B41,NE,10.0,M,,Post-harvest Application
B41,SS,NT,M,,
B41,ST,3.0,M,,
B41,TO,2.0,M,,
B41,WM,NT,M,,
B41,YF,NT,M,,
B42,AP,0.5,M,,
B42,BB,NT,M,,
B42,BN,NT,M,,
B42,BZ,NT,M,,
B42,CB,NT,M,,
B42,CE,NT,M,,
B42,CH,NT,M,,
B42,CS,NT,M,,
B42,CZ,NT,M,,
B42,DF,NT,M,,
B42,FS,NA,M,,
B42,GB,NT,M,,
B42,GC,NT,M,,
B42,GJ,1.0,M,,
B42,GZ,NT,M,,
B42,SS,0.40,M,,
B42,ST,NT,M,,
B42,TO,NT,M,,
B42,WM,0.40,M,,
B42,YF,NT,M,,
B43,AP,0.2,M,,
B43,BB,0.30,M,,
B43,BN,0.02,M,,Food/Feed Tolerance unless cov
B43,BR,4.5,M,,
B43,BZ,0.30,M,,
B43,CB,0.02,M,,
B43,CE,4.0,M,,
B43,CH,0.5,M,,
B43,CR,0.05,M,,
B43,CS,0.02,M,,
B43,CZ,0.5,M,,
B43,DF,0.02,M,,
B43,FS,0.02,M,,Food/Feed Tolerance unless cov
B43,GB,0.02,M,,
B43,GC,0.02,M,,
B43,GJ,0.20,M,,
B43,GZ,0.02,M,,
B43,NE,0.5,M,,Stone Fruit Grp Tol
B43,OA,0.02,M,,
B43,PC,0.5,M,,
B43,RI,0.02,M,,
B43,SS,0.2,M,,
B43,ST,0.30,M,,
B43,TO,0.25,M,,
B43,WM,0.2,M,,
B43,YF,0.02,M,,Food/Feed Tolerance unless cov
B44,BB,NT,M,,
B44,BZ,NT,M,,
B44,CB,NT,M,,
B44,CE,NT,M,,
B44,CS,NT,M,,
B44,GB,NT,M,,
B44,SS,1.0,M,,
B44,ST,NT,M,,
B44,YF,NT,M,,
B45,CB,NT,M,,
B45,CS,NT,M,,
B45,ST,NT,M,,
B46,BB,0.50,M,,
B46,BZ,0.50,M,,
B46,CB,1.0,M,,
B46,CE,NT,M,,
B46,CS,1.0,M,,
B46,SS,NT,M,,
B46,ST,4.0,M,,
B48,AP,NT,M,,
B48,BB,5.0,M,,
B48,BN,2.0,M,,Pre and Postharvest Applicatio
B48,BR,3.0,M,,
B48,BZ,5.0,M,,
B48,CB,0.05,M,,
B48,CE,30.0,M,,
B48,CH,1.5,M,,
B48,CR,0.5,M,,
B48,CS,0.05,M,,
B48,CZ,1.5,M,,
B48,DF,0.006,M,,
B48,FS,NA,M,,
B48,GB,3.0,M,,
B48,GC,3.0,M,,
B48,GJ,2.0,M,,
B48,GZ,3.0,M,,
B48,NE,1.5,M,,
B48,OA,1.5,M,,
B48,PC,1.5,M,,
B48,RI,5.0,M,,
B48,SS,0.3,M,,
B48,ST,10.0,M,,
B48,TO,0.2,M,,
B48,WM,0.3,M,,
B48,YF,0.5,M,,
B51,AP,0.05,M,,
B51,CB,NT,M,,
B51,CE,0.25,M,,
B51,CS,NT,M,,
B51,DF,NT,M,,
B51,GB,NT,M,,
B51,GC,NT,M,,
B51,GZ,NT,M,,
B51,SS,2.0,M,,
B51,TO,1.0,M,,
B51,WM,2.0,M,,
B52,AP,3.0,M,,
B52,BB,2.5,M,,
B52,BN,0.20,M,,
B52,BR,12.0,M,,
B52,BZ,2.5,M,,
B52,CB,NT,M,,
B52,CE,35,M,,
B52,CH,1.9,M,,
B52,CS,NT,M,,
B52,CZ,1.9,M,,
B52,DF,0.01,M,,
B52,GB,0.02,M,,
B52,GC,0.02,M,,
B52,GJ,2.5,M,,
B52,GZ,0.02,M,,
B52,NE,9.0,M,,
B52,PC,9.0,M,,
B52,RI,NT,M,,
B52,SS,0.50,M,,
B52,ST,2.5,M,,
B52,TO,2.0,M,,
B52,WM,0.50,M,,
B52,YF,NT,M,,
B53,BB,NT,M,,
B53,BZ,NT,M,,
B53,CB,NT,M,,
B53,CE,NT,M,,
B53,CS,NT,M,,
B53,SS,NT,M,,
B53,ST,NT,M,,
B53,YF,NT,M,,
B54,BB,7.0,M,,
B54,BZ,7.0,M,,
B54,CB,NT,M,,
B54,CE,NT,M,,
B54,CR,0.70,M,,
B54,CS,NT,M,,
B54,SS,NT,M,,
B54,ST,NT,M,,
B56,AP,0.5,M,,
B56,BB,NT,M,,
B56,BN,NT,M,,
B56,BR,NT,M,,
B56,BZ,NT,M,,
B56,CB,NT,M,,
B56,CE,NT,M,,
B56,CH,2.5,M,,
B56,CS,NT,M,,
B56,CZ,2.5,M,,
B56,FS,NA,M,,
B56,GJ,1.5,M,,
B56,NE,2.5,M,,
B56,PC,2.5,M,,
B56,SS,NT,M,,
B56,ST,2.5,M,,
B56,WM,NT,M,,
B56,YF,NT,M,,
B57,AP,NT,M,,
B57,BB,1.0,M,,
B57,BR,NT,M,,
B57,BZ,1.0,M,,
B57,CB,NT,M,,
B57,CE,NT,M,,
B57,CS,NT,M,,
B57,DF,NT,M,,
B57,FS,NA,M,,
B57,GC,NT,M,,
B57,GJ,2.0,M,,
B57,GZ,NT,M,,
B57,NE,0.70,M,,
B57,PC,0.70,M,,
B57,SS,NT,M,,
B57,ST,1.0,M,,
B57,TO,1.7,M,,
B57,WM,0.08,M,,
B57,YF,NT,M,,
B58,AP,1.0,M,,
B58,BB,2.5,M,,
B58,BN,0.2,M,,Import Tolerance
B58,BR,1.9,M,,
B58,BZ,2.5,M,,
B58,CB,0.01,M,,
B58,CE,NT,M,,
B58,CH,2.5,M,,
B58,CR,0.50,M,,
B58,CS,0.01,M,,
B58,CZ,2.5,M,,
B58,DF,0.01,M,,
B58,GB,NT,M,,
B58,GC,NT,M,,
B58,GJ,4.0,M,,
B58,GZ,NT,M,,
B58,NE,2.5,M,,
B58,OA,0.01,M,,
B58,PC,2.5,M,,
B58,RI,NT,M,,
B58,SS,0.70,M,,
B58,ST,2.5,M,,
B58,TO,0.60,M,,
B58,WM,0.70,M,,
B58,YF,0.15,M,,
B61,AP,1.5,M,,
B61,BB,4.0,M,,
B61,BN,0.04,M,,
B61,BR,5.0,M,,
B61,BZ,4.0,M,,
B61,CB,0.04,M,,
B61,CE,29.0,M,,
B61,CH,2.5,M,,
B61,CR,0.4,M,,
B61,CS,0.04,M,,
B61,CZ,2.5,M,,
B61,DF,0.1,M,,
B61,FS,NA,M,,
B61,GB,0.5,M,,
B61,GC,0.5,M,,
B61,GJ,2.0,M,,
B61,GZ,0.5,M,,
B61,NE,2.5,M,,
B61,OA,1.2,M,,
B61,PC,2.5,M,,
B61,RI,NT,M,,
B61,SS,0.5,M,,
B61,ST,1.2,M,,
B61,TO,1.4,M,,
B61,WM,0.5,M,,
B61,YF,0.04,M,,
B62,BB,NT,M,,
B62,BZ,NT,M,,
B62,CB,NT,M,,
B62,CE,NT,M,,
B62,CS,NT,M,,
B62,SS,NT,M,,
B62,ST,NT,M,,
B62,YF,NT,M,,
B63,AP,NT,M,,
B63,BB,NT,M,,
B63,BZ,NT,M,,
B63,CB,NT,M,,
B63,CE,NT,M,,
B63,CS,NT,M,,
B63,FS,NA,M,,
B63,GJ,NT,M,,
B63,RI,7.0,M,,
B63,SS,NT,M,,
B63,ST,NT,M,,
B63,WM,NT,M,,
B63,YF,0.20,M,,
B64,AP,NT,M,,
B64,BB,NT,M,,
B64,BN,NT,M,,
B64,BZ,NT,M,,
B64,CB,NT,M,,
B64,CE,60,M,,
B64,CH,NT,M,,
B64,CR,0.15,M,,
B64,CS,NT,M,,
B64,CZ,NT,M,,
B64,DF,0.02,M,,
B64,FS,NA,M,,
B64,GB,0.80,M,,
B64,GC,0.80,M,,
B64,GJ,1.0,M,,Regional Tolerance
B64,GZ,0.80,M,,
B64,OA,0.1,M,,Inadvertent/Negligible Residue
B64,SS,0.15,M,,
B64,ST,0.02,M,,Inadvertent/Negligible Residue
B64,TO,1.0,M,,
B64,WM,0.15,M,,
B64,YF,0.02,M,,Inadvertent/Negligible Residue
B68,AP,0.30,M,,
B68,BB,NT,M,,
B68,BN,NT,M,,
B68,BR,NT,M,,
B68,BZ,NT,M,,
B68,CB,NT,M,,
B68,CE,NT,M,,
B68,CH,0.5,M,,
B68,CS,NT,M,,
B68,CZ,0.5,M,,
B68,DF,0.030,M,,
B68,FS,NA,M,,
B68,GC,NT,M,,
B68,GJ,NT,M,,
B68,GZ,NT,M,,
B68,NE,0.5,M,,
B68,PC,0.5,M,,
B68,SS,NT,M,,
B68,ST,NT,M,,
B68,TO,NT,M,,
B68,WM,NT,M,,
B68,YF,NT,M,,
B70,BB,NT,M,,
B70,BZ,NT,M,,
B70,CB,NT,M,,
B70,CE,NT,M,,
B70,CS,NT,M,,
B70,SS,NT,M,,
B70,ST,NT,M,,
B70,YF,NT,M,,
B72,AP,NT,M,,
B72,BB,0.25,M,,
B72,BZ,0.25,M,,
B72,CB,NT,M,,
B72,CE,NT,M,,
B72,CS,NT,M,,
B72,DF,0.03,M,,
B72,FS,NA,M,,
B72,GC,NT,M,,
B72,GJ,0.20,M,,
B72,GZ,NT,M,,
B72,OA,NT,M,,
B72,RI,NT,M,,
B72,SS,NT,M,,
B72,ST,0.25,M,,
B72,TO,NT,M,,
B72,WM,NT,M,,
B72,YF,0.15,M,,
B73,AP,0.2,M,,
B73,BB,NT,M,,
B73,BZ,NT,M,,
B73,CB,NT,M,,
B73,CE,NT,M,,
B73,CS,NT,M,,
B73,GJ,NT,M,,
B73,SS,NT,M,,
B73,ST,NT,M,,
B73,WM,NT,M,,
B73,YF,NT,M,,
B75,AP,3.0,M,,
B75,BB,13.0,M,,
B75,BN,0.40,M,,Import Tolerance
B75,BR,3.0,M,,
B75,BZ,13.0,M,,
B75,CB,0.20,M,,
B75,CE,45,M,,
B75,CH,3.5,M,,
B75,CR,1.0,M,,
B75,CS,0.20,M,,
B75,CZ,3.5,M,,
B75,FS,NA,M,,
B75,GB,1.6,M,,
B75,GC,1.6,M,,
B75,GJ,5.0,M,,
B75,GZ,1.6,M,,
B75,NE,3.5,M,,
B75,OA,0.20,M,,
B75,PC,3.5,M,,
B75,RI,0.20,M,,
B75,SS,1.6,M,,
B75,ST,4.5,M,,
B75,TO,3.0,M,,
B75,WM,1.6,M,,
B75,YF,0.1,M,,
B77,AP,NT,M,,
B77,BB,NT,M,,
B77,BR,6.0,M,,
B77,BZ,NT,M,,
B77,CB,NT,M,,
B77,CE,30.0,M,,
B77,CS,NT,M,,
B77,DF,NT,M,,
B77,GB,NT,M,,
B77,GC,NT,M,,
B77,GJ,3.0,M,,
B77,GZ,NT,M,,
B77,PC,NT,M,,
B77,SS,0.5,M,,
B77,ST,NT,M,,
B77,TO,1.5,M,,
B77,WM,0.5,M,,
B77,YF,NT,M,,
B78,AP,NT,M,,
B78,BB,NT,M,,
B78,BZ,NT,M,,
B78,CB,NT,M,,
B78,CE,NT,M,,
B78,CS,NT,M,,
B78,FS,NA,M,,
B78,GJ,NT,M,,
B78,SS,NT,M,,
B78,ST,NT,M,,
B78,WM,NT,M,,
B78,YF,NT,M,,
B79,AP,0.5,M,,
B79,BB,NT,M,,
B79,BN,0.10,M,,Import Tolerance
B79,BR,NT,M,,
B79,BZ,NT,M,,
B79,CB,0.04,M,,
B79,CE,3.5,M,,
B79,CH,2,M,,
B79,CR,0.1,M,,
B79,CS,0.04,M,,
B79,CZ,2,M,,
B79,DF,0.02,M,,
B79,FS,NA,M,,
B79,GB,NT,M,,
B79,GC,NT,M,,
B79,GJ,2.0,M,,
B79,GZ,NT,M,,
B79,NE,2,M,,
B79,OA,0.05,M,,
B79,PC,2,M,,
B79,RI,3.5,M,,
B79,SS,0.50,M,,
B79,ST,1.1,M,,
B79,TO,0.5,M,,
B79,WM,0.50,M,,
B79,YF,0.08,M,,
B80,AP,1.0,M,,
B80,BB,1.6,M,,
B80,BN,0.01,M,,Food/Feed Tolerance unless cov
B80,BR,1.20,M,,
B80,BZ,1.6,M,,
B80,CB,0.01,M,,
B80,CE,3.00,M,,
B80,CH,1.20,M,,
B80,CR,0.01,M,,Food/Feed Tolerance unless cov
B80,CS,0.01,M,,
B80,CZ,1.20,M,,
B80,DF,0.30,M,,
B80,FS,0.01,M,,Food/Feed Tolerance unless cov
B80,GB,0.60,M,,
B80,GC,0.60,M,,
B80,GJ,0.35,M,,
B80,GZ,0.60,M,,
B80,NE,1.20,M,,
B80,OA,0.01,M,,All Food/Feed Commodities Tole
B80,PC,1.20,M,,
B80,RI,0.01,M,,All Food/Feed Commodities Tole
B80,SS,0.50,M,,
B80,ST,0.60,M,,
B80,TO,0.20,M,,
B80,WM,0.50,M,,
B80,YF,0.03,M,,
B82,BB,1.5,M,,
B82,BZ,1.5,M,,
B82,CB,NT,M,,
B82,CE,NT,M,,
B82,CH,2.5,M,,
B82,CS,NT,M,,
B82,CZ,2.5,M,,
B82,SS,0.75,M,,
B82,ST,1.5,M,,
B84,AP,0.20,M,,
B84,BB,0.50,M,,
B84,BR,NT,M,,
B84,BZ,0.50,M,,
B84,CB,NT,M,,
B84,CE,NT,M,,
B84,CS,NT,M,,
B84,DF,NT,M,,
B84,GB,NT,M,,
B84,GC,NT,M,,
B84,GJ,0.50,M,,
B84,GZ,NT,M,,
B84,NE,1.0,M,,
B84,PC,1.0,M,,
B84,SS,0.02,M,,
B84,ST,0.50,M,,
B84,TO,0.20,M,,
B84,WM,0.20,M,,
B84,YF,NT,M,,
B85,AP,0.80,M,,
B85,BB,NT,M,,
B85,BN,NT,M,,
B85,BR,NT,M,,
B85,BZ,NT,M,,
B85,CB,NT,M,,
B85,CE,NT,M,,
B85,CH,1.0,M,,
B85,CS,NT,M,,
B85,CZ,1.0,M,,
B85,FS,NA,M,,
B85,GJ,2.0,M,,
B85,NE,1.0,M,,
B85,PC,1.0,M,,
B85,SS,NT,M,,
B85,ST,NT,M,,
B85,WM,NT,M,,
B85,YF,NT,M,,
